ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
115,blue,10867.28534147872,-843.054285144348,0,0.01,0.01,0
116,blue,10748.45618238567,-1117.2582974336524,0,0.01,0.01,0
117,blue,10609.080519643647,-1381.6187276564535,0,0.01,0.01,0
118,blue,10450.781749817012,-1635.107939648433,0,0.01,0.01,0
119,blue,10275.135489739136,-1876.9063418812407,0,0.01,0.01,0
120,blue,10083.636884973404,-2106.359961882068,0,0.01,0.01,0
121,blue,9877.684722947739,-2322.9408505106812,0,0.01,0.01,0
122,blue,9658.519889095769,-2526.146321040391,0,0.01,0.01,0
123,blue,9427.372821491917,-2715.6127106177555,0,0.01,0.01,0
124,blue,9185.388048057617,-2891.0310329741505,0,0.01,0.01,0
125,blue,8933.523730101126,-3051.945319112879,0,0.01,0.01,0
126,blue,8672.820521814549,-3198.103843029317,0,0.01,0.01,0
127,blue,8403.18854363681,-3326.9949282817975,0,0.01,0.01,0
128,blue,8123.842971272866,-3433.0685204232004,0,0.01,0.01,0
129,blue,7834.526731407535,-3507.3853632492005,0,0.01,0.01,0
130,blue,7537.484582570914,-3537.0017370432256,0,0.01,0.01,0
131,blue,7241.017170201295,-3504.899240609475,0,0.01,0.01,0
132,blue,6962.525058922188,-3398.690612727244,0,0.01,0.01,0
133,blue,6714.013470132656,-3233.335971757831,0,0.01,0.01,0
134,blue,6491.22953769981,-3034.2460688844394,0,0.01,0.01,0
135,blue,6283.559367366161,-2819.2757964182447,0,0.01,0.01,0
136,blue,6079.769108598376,-2600.5908693876613,0,0.01,0.01,0
137,blue,5868.552157870543,-2389.141823071266,0,0.01,0.01,0
138,blue,5637.751401627196,-2199.5614968518216,0,0.01,0.01,0
139,blue,5375.705596563689,-2057.337704926192,0,0.01,0.01,0
140,blue,5086.109959209611,-1986.2413686690431,0,0.01,0.01,0
141,blue,4787.755553342979,-1975.1009805179003,0,0.01,0.01,0
142,blue,4490.664124723209,-2006.4531340358556,0,0.01,0.01,0
143,blue,4198.2130102977535,-2067.8494591555323,0,0.01,0.01,0
144,yellow,3818.358244661633,-1865.6709148832035,0,0.01,0.01,0
145,yellow,3537.798349653522,-1966.530165833586,0,0.01,0.01,0
146,yellow,3267.142269229592,-2091.5241663381307,0,0.01,0.01,0
147,yellow,3011.496038777126,-2244.850005191606,0,0.01,0.01,0
148,yellow,2772.6223998869373,-2423.3100549805054,0,0.01,0.01,0
149,yellow,2541.919944600734,-2612.3346952662414,0,0.01,0.01,0
150,yellow,2307.860814104659,-2797.1346458123553,0,0.01,0.01,0
151,yellow,2056.667530044606,-2957.3092254340563,0,0.01,0.01,0
152,yellow,1771.6302961050567,-3033.012642456402,0,0.01,0.01,0
153,yellow,1501.6641805312893,-2916.009937481581,0,0.01,0.01,0
154,yellow,1253.4102494559106,-2750.8716069156667,0,0.01,0.01,0
155,yellow,977.3261745842518,-2640.943611499208,0,0.01,0.01,0
156,yellow,681.453154192323,-2609.972887754169,0,0.01,0.01,0
157,yellow,385.06377607184135,-2640.1175336749184,0,0.01,0.01,0
158,yellow,94.55306380297799,-2707.1684550526043,0,0.01,0.01,0
159,yellow,-191.3467067510119,-2792.0725199491353,0,0.01,0.01,0
160,yellow,-476.7365870362489,-2878.6997614939755,0,0.01,0.01,0
161,yellow,-766.4171974577038,-2949.2073784325166,0,0.01,0.01,0
162,yellow,-1062.966101251604,-2974.137465038513,0,0.01,0.01,0
163,yellow,-1348.5907161742496,-2898.0333152498565,0,0.01,0.01,0
164,yellow,-1580.4511015454732,-2712.2732181225865,0,0.01,0.01,0
165,yellow,-1769.4879944473641,-2481.8886248465647,0,0.01,0.01,0
166,yellow,-1931.9901718648705,-2231.9549494112657,0,0.01,0.01,0
167,yellow,-2061.50809939941,-1963.6133821069518,0,0.01,0.01,0
168,yellow,-2138.6423004066605,-1676.1872380632446,0,0.01,0.01,0
169,yellow,-2134.035553270796,-1379.2948361660644,0,0.01,0.01,0
170,yellow,-2038.8387982139263,-1097.6304328948966,0,0.01,0.01,0
171,yellow,-1880.5816841716357,-845.4385805109631,0,0.01,0.01,0
172,yellow,-1677.4859855025713,-627.599805272991,0,0.01,0.01,0
173,yellow,-1437.4140412271415,-451.41384473283426,0,0.01,0.01,0
174,yellow,-1168.9244804044772,-322.41714811874436,0,0.01,0.01,0
175,yellow,-883.3453077087285,-237.2197586230584,0,0.01,0.01,0
176,yellow,-589.5631322286633,-186.48925083951653,0,0.01,0.01,0
177,yellow,-292.51997431177233,-160.27262474605948,0,0.01,0.01,0
178,yellow,5.533923417299036,-149.9308465212426,0,0.01,0.01,0
179,yellow,303.7798985692973,-148.4530747675077,0,0.01,0.01,0
180,yellow,602.0303149700425,-150.01055390262616,0,0.01,0.01,0
181,yellow,900.2814807750717,-149.47570680487914,0,0.01,0.01,0
182,yellow,1198.4448428025225,-142.51341653169973,0,0.01,0.01,0
183,yellow,1496.1872746672796,-125.40315063368084,0,0.01,0.01,0
184,yellow,1792.7438518598606,-93.99866680519828,0,0.01,0.01,0
185,yellow,2086.633758661695,-43.57324447632287,0,0.01,0.01,0
186,yellow,2375.1641232572383,31.508852446972213,0,0.01,0.01,0
187,yellow,2653.768354108651,137.4650248795806,0,0.01,0.01,0
188,yellow,2915.4281041679965,280.0421094280395,0,0.01,0.01,0
189,yellow,3150.9420544815084,462.4620689653575,0,0.01,0.01,0
190,yellow,3350.9514081611683,683.1893989661104,0,0.01,0.01,0
191,yellow,3512.560728524376,933.5765600217528,0,0.01,0.01,0
192,yellow,3690.728287511513,1171.1090025464791,0,0.01,0.01,0
193,yellow,3930.6357489689817,1347.3230257450737,0,0.01,0.01,0
194,yellow,4191.728738191277,1491.4092233877655,0,0.01,0.01,0
195,yellow,4452.7428017859365,1635.6505353763255,0,0.01,0.01,0
196,yellow,4697.9944393946735,1804.915398378712,0,0.01,0.01,0
197,yellow,4908.28230266665,2015.592902234304,0,0.01,0.01,0
198,yellow,5072.091216553754,2264.445178670856,0,0.01,0.01,0
199,yellow,5207.299188470875,2530.2305029377103,0,0.01,0.01,0
200,yellow,5337.622019102072,2798.4898269464393,0,0.01,0.01,0
201,yellow,5494.45034973379,3051.597574220995,0,0.01,0.01,0
202,yellow,5734.779472315657,3217.6242701083893,0,0.01,0.01,0
203,yellow,6032.284590365367,3224.5794283072046,0,0.01,0.01,0
204,yellow,6328.190240644506,3251.8040807044003,0,0.01,0.01,0
205,yellow,6593.384944172896,3384.1015599131674,0,0.01,0.01,0
206,yellow,6800.295124851984,3597.5307053922343,0,0.01,0.01,0
207,yellow,6955.960581159785,3851.5501793574495,0,0.01,0.01,0
208,yellow,7079.778423045816,4122.78282092093,0,0.01,0.01,0
209,yellow,7187.174355457553,4401.011940753029,0,0.01,0.01,0
210,yellow,7290.182392125343,4680.913243465909,0,0.01,0.01,0
211,yellow,7400.550571901249,4957.960108481856,0,0.01,0.01,0
212,yellow,7534.780189733415,5224.050402071487,0,0.01,0.01,0
213,yellow,7724.07081612171,5452.497072776319,0,0.01,0.01,0
214,yellow,8001.130810797427,5544.585739174741,0,0.01,0.01,0
215,yellow,8298.026156497303,5518.771206938363,0,0.01,0.01,0
216,yellow,8594.986359858645,5492.820475311893,0,0.01,0.01,0
217,yellow,8889.927139958274,5529.293185420493,0,0.01,0.01,0
218,yellow,9163.510240977575,5646.000039937857,0,0.01,0.01,0
219,yellow,9406.62878456755,5818.164008897246,0,0.01,0.01,0
220,yellow,9626.38712231318,6019.667751121812,0,0.01,0.01,0
221,yellow,9835.258806977385,6232.56357517956,0,0.01,0.01,0
222,yellow,10046.633662830427,6442.944298508053,0,0.01,0.01,0
223,yellow,10275.172337287395,6634.238680332161,0,0.01,0.01,0
224,yellow,10535.974144678366,6777.071221413243,0,0.01,0.01,0
225,yellow,10828.218236637611,6828.04971095629,0,0.01,0.01,0
226,yellow,11123.727414044382,6793.259960719143,0,0.01,0.01,0
227,yellow,11400.593297350284,6685.352197801052,0,0.01,0.01,0
228,yellow,11621.555611107582,6488.077227313667,0,0.01,0.01,0
229,yellow,11753.83524036713,6222.287794223392,0,0.01,0.01,0
230,yellow,11812.090412353356,5930.306499812025,0,0.01,0.01,0
231,yellow,11822.948762426193,5632.448226590849,0,0.01,0.01,0
232,yellow,11803.526266789819,5334.911397940619,0,0.01,0.01,0
233,yellow,11763.959069640527,5039.33299952622,0,0.01,0.01,0
234,yellow,11710.389402992985,4745.949016285809,0,0.01,0.01,0
235,yellow,11646.960908645866,4454.527762349796,0,0.01,0.01,0
236,yellow,11576.509848792502,4164.718682107199,0,0.01,0.01,0
237,yellow,11501.202109821332,3876.1306019203466,0,0.01,0.01,0
238,yellow,11422.771580411236,3588.3739109099247,0,0.01,0.01,0
239,yellow,11342.688362982832,3301.0720159287707,0,0.01,0.01,0
240,yellow,11262.307023854797,3013.85326078883,0,0.01,0.01,0
241,yellow,11182.947994725711,2726.350807620848,0,0.01,0.01,0
242,yellow,11105.998704478265,2438.1951186706724,0,0.01,0.01,0
243,yellow,11033.030845142024,2149.007704762269,0,0.01,0.01,0
244,yellow,10965.880492186378,1858.4181857068857,0,0.01,0.01,0
245,yellow,10906.882086541402,1566.071134467552,0,0.01,0.01,0
246,yellow,10859.14914762199,1271.6866047762871,0,0.01,0.01,0
247,yellow,10827.043018256538,975.2134012901934,0,0.01,0.01,0
248,yellow,10814.358901632937,677.2714999425873,0,0.01,0.01,0
249,yellow,10808.907361696281,379.0695547566372,0,0.01,0.01,0
250,yellow,10789.46405158545,81.53505618535846,0,0.01,0.01,0
251,yellow,10742.487951563064,-212.88230376422524,0,0.01,0.01,0
252,yellow,10668.287799367625,-501.6487307381627,0,0.01,0.01,0
253,yellow,10568.576392971883,-782.6393952205972,0,0.01,0.01,0
254,yellow,10445.157241382372,-1054.0641140829798,0,0.01,0.01,0
255,yellow,10300.137099639,-1314.596819245391,0,0.01,0.01,0
256,yellow,10135.367839171968,-1563.1198943842817,0,0.01,0.01,0
257,yellow,9952.766537657115,-1798.859733384355,0,0.01,0.01,0
258,yellow,9753.966281697367,-2021.1177181882647,0,0.01,0.01,0
259,yellow,9540.542394878858,-2229.3786455145428,0,0.01,0.01,0
260,yellow,9313.939664517866,-2423.221861153469,0,0.01,0.01,0
261,yellow,9075.459326267592,-2602.2543694798787,0,0.01,0.01,0
262,yellow,8826.308855386731,-2766.116919785535,0,0.01,0.01,0
263,yellow,8567.604452748625,-2914.440499694428,0,0.01,0.01,0
264,yellow,8299.515612945204,-3044.9844137418686,0,0.01,0.01,0
265,yellow,8020.899815948667,-3151.0390091798195,0,0.01,0.01,0
266,yellow,7731.210532686926,-3220.735429469155,0,0.01,0.01,0
267,yellow,7433.951562333039,-3232.7967021579307,0,0.01,0.01,0
268,yellow,7147.429475164859,-3155.922712110345,0,0.01,0.01,0
269,yellow,6896.859389897254,-2995.434380603446,0,0.01,0.01,0
270,yellow,6676.094408104078,-2795.1230418448245,0,0.01,0.01,0
271,yellow,6470.1546459933015,-2579.406518979643,0,0.01,0.01,0
272,yellow,6266.425943749902,-2361.580364100437,0,0.01,0.01,0
273,yellow,6054.1709137950365,-2152.124225331238,0,0.01,0.01,0
274,yellow,5823.414595451898,-1963.4558930840208,0,0.01,0.01,0
275,yellow,5566.684145820379,-1812.5285639409003,0,0.01,0.01,0
276,yellow,5284.709492224043,-1717.058161137244,0,0.01,0.01,0
277,yellow,4989.599013309466,-1676.4021795941694,0,0.01,0.01,0
278,yellow,4691.584561852978,-1680.316620703296,0,0.01,0.01,0
279,yellow,4395.886288815529,-1718.2816834782438,0,0.01,0.01,0
280,yellow,4104.614944982978,-1782.0938355039057,0,0.01,0.01,0
281,big_orange,470,220,0,0.01,0.01,0
282,big_orange,470,-220,0,0.01,0.01,0
283,big_orange,730,220,0,0.01,0.01,0
284,big_orange,730,-220,0,0.01,0.01,0
