ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
168,yellow,-1252.0193980748452,-508.39535653546477,0,0.01,0.01,0
169,yellow,-1025.5528707040198,-318.2137812604722,0,0.01,0.01,0
170,yellow,-744.3847414457161,-219.84719527342946,0,0.01,0.01,0
171,yellow,-449.6064019169211,-173.12316191266603,0,0.01,0.01,0
172,yellow,-151.63185764533563,-153.79015654369255,0,0.01,0.01,0
173,yellow,146.96799922448793,-148.6925373670033,0,0.01,0.01,0
174,yellow,445.62255567180193,-149.47998177812707,0,0.01,0.01,0
175,yellow,744.276793078795,-149.53307820291144,0,0.01,0.01,0
176,yellow,1042.833236540518,-142.45436400470908,0,0.01,0.01,0
177,yellow,1340.6354880350204,-120.60237284185007,0,0.01,0.01,0
178,yellow,1635.4304532168535,-73.64612240851045,0,0.01,0.01,0
179,yellow,1920.7101577585547,13.457796251523746,0,0.01,0.01,0
180,yellow,2180.385456538473,159.24969838698786,0,0.01,0.01,0
181,yellow,2385.444274294755,374.5214579097606,0,0.01,0.01,0
182,yellow,2512.2567396285185,643.805168923491,0,0.01,0.01,0
183,yellow,2594.1549448487685,930.9790975737457,0,0.01,0.01,0
184,yellow,2701.9399272069327,1208.6265016702187,0,0.01,0.01,0
185,yellow,2918.583404562989,1408.3663929391876,0,0.01,0.01,0
186,yellow,3206.577530266836,1476.0078251875257,0,0.01,0.01,0
187,yellow,3501.5316922486163,1435.1122960530888,0,0.01,0.01,0
188,yellow,3783.7533565406816,1338.136052554441,0,0.01,0.01,0
189,yellow,4054.6679284281913,1212.60545293066,0,0.01,0.01,0
190,yellow,4318.090685144355,1071.9226081407157,0,0.01,0.01,0
191,yellow,4577.4777222412595,923.896106561675,0,0.01,0.01,0
192,yellow,4835.857810785044,774.1118960901347,0,0.01,0.01,0
193,yellow,5096.138272403115,627.6684286262963,0,0.01,0.01,0
194,yellow,5361.376358221603,490.45656489487044,0,0.01,0.01,0
195,yellow,5634.951093775767,370.8796695635371,0,0.01,0.01,0
196,yellow,5919.961028185315,282.50426457406803,0,0.01,0.01,0
197,yellow,6215.962505163251,248.32564683832175,0,0.01,0.01,0
198,yellow,6508.683642922729,299.790802242795,0,0.01,0.01,0
199,yellow,6764.126708056488,451.2974118685932,0,0.01,0.01,0
200,yellow,6963.214947714023,673.0137609678081,0,0.01,0.01,0
201,yellow,7120.561269921467,926.6162192398127,0,0.01,0.01,0
202,yellow,7252.650514173436,1194.4027068947776,0,0.01,0.01,0
203,yellow,7370.465838796278,1468.8202987351203,0,0.01,0.01,0
204,yellow,7481.651341812992,1746.0068377693374,0,0.01,0.01,0
205,yellow,7592.711951917371,2023.2435203379466,0,0.01,0.01,0
206,yellow,7710.704575888058,2297.5801000849187,0,0.01,0.01,0
207,yellow,7846.158576102145,2563.6259670980835,0,0.01,0.01,0
208,yellow,8020.922586345597,2804.8890001877185,0,0.01,0.01,0
209,yellow,8283.742177595786,2921.146228405526,0,0.01,0.01,0
210,yellow,8559.183087303862,2809.2461676949524,0,0.01,0.01,0
211,yellow,8839.023687228948,2705.299039762464,0,0.01,0.01,0
212,yellow,9125.8537986643,2622.1778784790117,0,0.01,0.01,0
213,yellow,9413.641080587855,2542.3652187110506,0,0.01,0.01,0
214,yellow,9696.27427902734,2446.2087664160167,0,0.01,0.01,0
215,yellow,9963.558535555643,2313.7710861452106,0,0.01,0.01,0
216,yellow,10201.69835249174,2134.2365421311897,0,0.01,0.01,0
217,yellow,10406.471635834714,1917.2577903266442,0,0.01,0.01,0
218,yellow,10576.193939811501,1671.849219945085,0,0.01,0.01,0
219,yellow,10706.908087096554,1403.6627997325966,0,0.01,0.01,0
220,yellow,10790.849764002993,1117.4867874614988,0,0.01,0.01,0
221,yellow,10814.741268572616,820.463575053472,0,0.01,0.01,0
222,yellow,10760.881260439017,527.7948780800373,0,0.01,0.01,0
223,yellow,10640.479169531582,254.78996473858757,0,0.01,0.01,0
224,yellow,10502.576858586102,-10.119224844336827,0,0.01,0.01,0
225,yellow,10369.801504718118,-277.63408191113115,0,0.01,0.01,0
226,yellow,10238.910018082019,-546.0795364542591,0,0.01,0.01,0
227,yellow,10104.174632481248,-812.6076655159138,0,0.01,0.01,0
228,yellow,9960.116352845653,-1074.195194450705,0,0.01,0.01,0
229,yellow,9802.880017890197,-1328.0608973858123,0,0.01,0.01,0
230,yellow,9630.793697912211,-1572.096728778307,0,0.01,0.01,0
231,yellow,9444.103090562196,-1805.153869793385,0,0.01,0.01,0
232,yellow,9244.115574708074,-2026.9094079671263,0,0.01,0.01,0
233,yellow,9030.759187127735,-2235.8083743546613,0,0.01,0.01,0
234,yellow,8801.446014113602,-2426.973009628345,0,0.01,0.01,0
235,yellow,8550.845216899665,-2588.8747655775887,0,0.01,0.01,0
236,yellow,8270.759857240879,-2688.1155712162736,0,0.01,0.01,0
237,big_orange,470,220,0,0.01,0.01,0
238,big_orange,470,-220,0,0.01,0.01,0
239,big_orange,730,220,0,0.01,0.01,0
240,big_orange,730,-220,0,0.01,0.01,0
